A	3	12	3	173	102.33057	29.02485	10.00000	1.00	1.00	1	010.15	202112211029	0.9224279D+05	1.0000
A	3	12	4	173	102.33235	29.02468	15.00000	1.00	1.00	1	010.15	202112211029	0.9239852D+05	1.0000
A	3	12	5	173	102.33414	29.02450	20.00000	1.00	1.00	1	010.15	202112211029	0.4625085D+05	1.0000
A	3	13	1	173	102.30800	29.17770	0.00000	1.00	1.00	1	010.15	202112211028	0.2133055D+05	1.0000
A	3	13	2	173	102.30979	29.17787	5.00000	1.00	1.00	1	010.15	202112211028	0.4272403D+05	1.0000
A	3	13	3	173	102.31158	29.17804	10.00000	1.00	1.00	1	010.15	202112211029	0.4281907D+05	1.0000
A	3	13	4	173	102.31336	29.17821	15.00000	1.00	1.00	1	010.15	202112211029	0.4291397D+05	1.0000
A	3	13	5	173	102.31515	29.17838	20.00000	1.00	1.00	1	010.15	202112211029	0.2148834D+05	1.0000
A	4	1	1	172	102.94200	26.82300	0.00000	1.00	1.00	0	010.15	202112211029	0.3329453D+05	1.0000
A	4	1	2	172	102.94374	26.82322	5.00000	1.00	1.00	0	010.15	202112211029	0.6655672D+05	1.0000
A	4	1	3	172	102.94548	26.82345	10.00000	1.00	1.00	0	010.15	202112211029	0.6650774D+05	1.0000
A	4	1	4	172	102.94723	26.82367	15.00000	1.00	1.00	0	010.15	202112211029	0.6645875D+05	1.0000
A	4	1	5	172	102.94897	26.82389	20.00000	1.00	1.00	0	010.15	202112211029	0.3321319D+05	1.0000
A	4	2	1	173	102.90400	27.06020	0.00000	1.00	1.00	0	010.15	202112211029	0.7808462D+05	1.0000
A	4	2	2	173	102.90576	27.06025	5.00000	1.00	1.00	0	010.15	202112211029	0.1561205D+06	1.0000
A	4	2	3	173	102.90752	27.06030	10.00000	1.00	1.00	0	010.15	202112211029	0.1560467D+06	1.0000
A	4	2	4	173	102.90929	27.06034	15.00000	1.00	1.00	0	010.15	202112211029	0.1559729D+06	1.0000
A	4	2	5	173	102.91105	27.06039	20.00000	1.00	1.00	0	010.15	202112211029	0.7796208D+05	1.0000
